,v,vw,o,c,h,l,t,n
4095,3.5222488900000006,19146.885,19143.21,19148.56,19153.0,19142.73,1665605700000,298
4096,3.4378713,19150.2195,19149.78,19150.93,19154.0,19145.0,1665605760000,333
4097,29.97195974000002,19145.6363,19151.93,19149.86,19158.0,19144.6,1665605820000,384
4098,4.549103389999997,19148.1566,19149.85,19146.16,19151.92,19144.6,1665605880000,296
4099,7.435778089999991,19146.9059,19145.0,19146.6,19150.0,19144.5,1665605940000,349
4100,5.353176249999995,19145.7401,19146.59,19146.47,19152.0,19143.3,1665606000000,202
4101,2.5183376599999976,19146.4031,19144.9,19146.17,19151.0,19144.61,1665606060000,116
4102,3.8955479400000006,19144.9385,19146.14,19145.9,19149.0,19143.01,1665606120000,307
4103,5.756058559999996,19146.025,19145.36,19146.05,19149.0,19143.01,1665606180000,313
4104,1.1343053100000005,19145.6117,19146.05,19145.11,19148.0,19143.69,1665606240000,189
4105,5.720359179999991,19145.4892,19143.87,19145.6,19150.0,19143.69,1665606300000,312
4106,2.4374970700000005,19144.7631,19145.6,19144.99,19149.0,19143.03,1665606360000,231
4107,16.251989350000013,19142.2018,19145.43,19137.93,19147.0,19137.12,1665606420000,408
4108,11.42084906,19134.8569,19138.35,19136.73,19142.4,19132.18,1665606480000,405
4109,2.8276905899999973,19135.9795,19136.74,19137.28,19137.54,19134.16,1665606540000,262
4110,4.063975089999998,19135.982,19136.18,19136.57,19138.16,19134.25,1665606600000,343
4111,7.5819567599999935,19136.2937,19134.81,19137.96,19142.0,19131.47,1665606660000,417
4112,10.521947109999987,19139.9883,19137.47,19146.0,19147.0,19137.12,1665606720000,406
4113,5.32355712999999,19141.6051,19140.88,19142.41,19145.0,19138.66,1665606780000,272
4114,7.99096174,19145.5224,19142.46,19148.68,19150.0,19141.36,1665606840000,369
4115,14.440878269999986,19148.1582,19147.27,19143.98,19150.01,19142.9,1665606900000,333
4116,3.34367904,19146.7939,19145.44,19148.6,19148.92,19143.54,1665606960000,210
4117,4.409131970000001,19148.616,19147.66,19146.01,19150.85,19144.38,1665607020000,378
4118,3.944824369999998,19149.2226,19145.05,19149.71,19152.04,19145.04,1665607080000,301
4119,3.5627213899999997,19149.9978,19148.76,19149.24,19151.67,19146.57,1665607140000,328
4120,7.8653934999999935,19149.6733,19149.22,19148.85,19152.03,19146.92,1665607200000,408
4121,5.393744159999998,19151.2189,19148.27,19149.9,19154.85,19147.14,1665607260000,348
4122,3.856574559999999,19148.8878,19150.01,19148.38,19153.0,19147.22,1665607320000,302
4123,5.728831749999996,19145.635,19149.75,19143.83,19152.0,19143.17,1665607380000,340
4124,4.556400809999992,19144.2363,19143.86,19142.2,19153.0,19140.88,1665607440000,319
4125,96.65665886999994,19133.7436,19143.1,19140.19,19149.0,19121.89,1665607500000,564
4126,14.80473087999999,19145.6803,19140.86,19140.4,19147.6,19139.24,1665607560000,323
4127,17.829654240000007,19142.2719,19139.42,19140.84,19147.6,19137.71,1665607620000,478
4128,7.261183860000001,19139.5056,19147.6,19139.67,19147.6,19137.31,1665607680000,276
4129,9.439174429999989,19140.4887,19139.72,19141.3,19147.6,19137.67,1665607740000,365
4130,2.664043359999999,19144.5784,19142.37,19147.6,19149.0,19141.19,1665607800000,282
4131,7.716312549999998,19147.4198,19144.47,19148.46,19150.56,19142.35,1665607860000,322
4132,3.38485619,19149.7468,19148.38,19147.52,19151.96,19146.68,1665607920000,227
4133,10.666227910000002,19149.6786,19148.68,19150.05,19154.0,19146.06,1665607980000,285
4134,37.523110490000015,19145.8905,19146.66,19150.48,19153.8,19139.09,1665608040000,447
4135,3.2312818699999935,19150.6077,19150.51,19151.21,19154.0,19148.19,1665608100000,300
4136,9.050403959999999,19152.0117,19152.6,19152.73,19156.0,19149.26,1665608160000,359
4137,89.88312025999997,19158.3228,19152.63,19151.31,19167.2,19144.91,1665608220000,567
4138,23.460098280000015,19156.6409,19152.57,19165.0,19167.0,19150.43,1665608280000,382
4139,31.64926678999999,19165.6252,19162.56,19170.86,19174.12,19153.8,1665608340000,395
4140,11.839579629999992,19167.206,19171.97,19167.32,19172.98,19153.8,1665608400000,447
4141,11.849541529999994,19170.3001,19169.23,19177.53,19180.0,19160.0,1665608460000,420
4142,4.168534309999997,19177.1153,19177.69,19178.38,19180.0,19174.16,1665608520000,171
4143,13.550490830000001,19175.7507,19176.54,19174.4,19181.0,19173.61,1665608580000,366
4144,5.180166569999988,19176.2735,19173.53,19173.56,19182.0,19172.91,1665608640000,272
4145,10.749427119999998,19177.6663,19173.56,19177.72,19184.0,19172.26,1665608700000,289
4146,8.04878687,19175.1047,19176.87,19176.73,19182.0,19171.04,1665608760000,303
4147,5.2079155099999985,19172.8101,19176.73,19176.0,19181.0,19168.28,1665608820000,213
4148,12.159204229999997,19175.233,19170.48,19178.2,19181.15,19166.67,1665608880000,327
4149,3.786038759999994,19176.7199,19177.28,19176.26,19180.0,19174.73,1665608940000,305
4150,6.158664299999993,19176.2842,19177.54,19175.3,19179.0,19175.01,1665609000000,233
4151,11.962073969999988,19180.6155,19177.09,19186.0,19188.0,19175.27,1665609060000,571
4152,5.603030889999997,19187.5132,19183.86,19189.04,19190.24,19179.8,1665609120000,298
4153,10.791671970000001,19187.4179,19189.05,19190.02,19191.53,19184.1,1665609180000,402
4154,12.167095799999995,19191.3649,19191.18,19190.72,19193.8,19188.46,1665609240000,561
4155,5.552833700000001,19189.7332,19190.38,19188.6,19193.23,19186.64,1665609300000,352
4156,10.239235560000004,19183.0984,19188.29,19181.51,19191.0,19179.07,1665609360000,407
4157,8.785867050000006,19178.622,19181.52,19179.14,19185.0,19173.0,1665609420000,295
4158,3.430782289999996,19179.2981,19180.54,19176.42,19185.0,19174.41,1665609480000,274
4159,5.427211039999995,19173.5236,19174.78,19184.1,19184.2,19170.48,1665609540000,389
4160,10.747685299999981,19174.7218,19177.45,19175.92,19184.1,19171.98,1665609600000,352
4161,6.27453586,19177.7997,19175.91,19174.41,19181.44,19174.38,1665609660000,339
4162,4.132380319999998,19174.0494,19175.7,19175.4,19178.0,19171.79,1665609720000,317
4163,10.575159559999992,19172.2815,19173.52,19169.58,19178.0,19169.12,1665609780000,369
4164,1.2038620999999998,19170.2426,19169.63,19169.69,19176.0,19168.59,1665609840000,192
4165,4.751825879999998,19168.2584,19169.69,19166.56,19173.0,19165.35,1665609900000,403
4166,3.08839422,19168.5142,19165.79,19166.73,19171.5,19165.47,1665609960000,256
4167,3.71841138,19167.4634,19166.73,19168.01,19171.5,19163.74,1665610020000,202
4168,9.387894320000001,19165.2292,19167.67,19165.1,19172.0,19161.04,1665610080000,361
4169,5.955631869999998,19165.733,19164.61,19170.3,19173.0,19162.16,1665610140000,374
4170,1.4651122499999996,19173.1405,19168.87,19175.02,19177.0,19168.64,1665610200000,265
4171,7.167996910000002,19178.1264,19175.02,19178.02,19180.33,19172.6,1665610260000,392
4172,4.18291057,19177.539,19178.02,19177.56,19181.0,19174.89,1665610320000,284
4173,3.2857551599999995,19177.6342,19178.12,19177.91,19179.45,19175.5,1665610380000,283
4174,2.92103491,19177.1637,19178.17,19174.34,19180.0,19173.29,1665610440000,271
4175,2.2798880999999978,19174.8393,19173.91,19173.64,19179.0,19172.24,1665610500000,275
4176,6.060662839999998,19174.2125,19173.64,19174.1,19178.0,19172.4,1665610560000,321
4177,4.927131840000001,19178.1287,19174.1,19182.7,19183.17,19172.94,1665610620000,214
4178,15.06468046999999,19186.7102,19182.17,19189.49,19190.08,19181.25,1665610680000,413
4179,11.865821540000004,19192.801,19188.67,19187.8,19196.0,19187.0,1665610740000,419
4180,11.682374539999985,19191.1374,19189.02,19191.19,19195.56,19186.11,1665610800000,477
4181,22.71976969000001,19187.5314,19191.18,19184.1,19193.93,19181.26,1665610860000,684
4182,3.8456353800000005,19182.6929,19184.29,19180.43,19188.0,19179.14,1665610920000,307
4183,9.239285659999995,19180.7327,19178.25,19181.89,19186.0,19177.21,1665610980000,278
4184,4.922662840000001,19179.5134,19181.9,19176.41,19184.0,19175.97,1665611040000,284
4185,3.0684578199999972,19179.8364,19175.46,19179.89,19182.2,19175.27,1665611100000,278
4186,11.572746279999995,19183.784,19179.88,19184.31,19186.5,19179.33,1665611160000,303
4187,4.2748039099999975,19187.406,19184.32,19186.38,19189.1,19182.0,1665611220000,309
4188,8.638421759999993,19187.5954,19186.38,19189.0,19190.86,19183.69,1665611280000,287
4189,16.399335480000005,19186.6783,19187.19,19182.94,19190.53,19180.06,1665611340000,351
4190,17.878408429999983,19186.1835,19181.88,19184.82,19187.4,19181.13,1665611400000,462
4191,7.07081727,19183.0824,19184.39,19181.15,19187.4,19178.86,1665611460000,347
4192,24.404353780000005,19177.9505,19180.79,19177.21,19187.4,19173.28,1665611520000,810
4193,5.292291510000004,19178.1029,19177.77,19176.37,19187.4,19176.03,1665611580000,397
4194,4.072151729999995,19178.6205,19176.37,19177.84,19187.4,19175.71,1665611640000,349
4195,6.172117319999991,19179.1188,19177.78,19180.6,19187.3,19175.99,1665611700000,454
4196,6.433285769999994,19180.5557,19180.59,19180.04,19185.1,19178.21,1665611760000,346
4197,5.581918139999994,19181.7188,19181.49,19180.71,19185.1,19178.16,1665611820000,344
4198,2.35249217,19181.378,19180.71,19181.07,19185.1,19179.0,1665611880000,312
4199,3.829953559999999,19182.6352,19181.07,19181.63,19185.1,19180.0,1665611940000,228
4200,17.809890019999994,19188.5765,19181.99,19189.1,19191.9,19181.98,1665612000000,512
4201,12.592571749999992,19191.1803,19189.13,19193.87,19195.0,19187.0,1665612060000,445
4202,17.71711387,19189.2048,19193.92,19190.38,19197.17,19178.83,1665612120000,500
4203,7.47441349,19188.7496,19191.78,19187.51,19196.0,19185.51,1665612180000,311
4204,10.183328850000006,19190.3049,19187.33,19187.14,19196.0,19184.53,1665612240000,309
4205,7.245801419999997,19185.2527,19185.17,19186.47,19191.0,19181.38,1665612300000,280
4206,23.480638330000005,19192.0361,19186.47,19196.34,19196.54,19185.91,1665612360000,505
4207,11.14415671999999,19197.7908,19193.2,19197.77,19199.99,19193.2,1665612420000,405
4208,8.869285659999996,19192.5756,19197.77,19193.19,19198.07,19188.91,1665612480000,391
4209,6.441768969999996,19193.5023,19192.52,19195.42,19197.36,19190.85,1665612540000,314
4210,144.52764865000026,19215.141,19195.67,19215.0,19240.3,19193.7,1665612600000,1574
4211,14.007313120000003,19207.7256,19208.87,19214.57,19216.83,19197.07,1665612660000,396
4212,20.115320910000012,19203.7328,19213.6,19195.3,19218.79,19192.93,1665612720000,484
4213,27.725239180000006,19196.9658,19197.7,19199.55,19201.26,19193.67,1665612780000,615
4214,24.12148517000002,19202.4105,19197.01,19201.51,19207.88,19195.05,1665612840000,555
4215,29.71703641000004,19200.3112,19201.64,19197.29,19212.0,19192.43,1665612900000,589
4216,29.89844531,19195.528,19204.7,19198.29,19204.8,19190.7,1665612960000,611
4217,27.706422339999982,19196.716,19199.66,19196.25,19204.8,19193.03,1665613020000,566
4218,24.579525760000024,19188.6845,19196.25,19189.7,19204.8,19183.28,1665613080000,573
4219,16.74021584,19190.6878,19189.69,19192.49,19198.2,19186.37,1665613140000,589
4220,5.643317529999996,19191.6622,19192.48,19192.21,19196.0,19189.64,1665613200000,384
4221,21.769181740000022,19197.8955,19191.88,19198.14,19207.0,19191.38,1665613260000,567
4222,17.753622209999996,19197.8277,19200.5,19197.76,19207.0,19191.13,1665613320000,522
4223,8.239673379999994,19193.2811,19198.26,19191.93,19203.3,19188.99,1665613380000,381
4224,19.957429620000006,19197.0755,19192.72,19195.29,19203.3,19189.89,1665613440000,571
4225,6.30197477,19192.7042,19193.52,19192.24,19203.2,19188.88,1665613500000,339
4226,20.295236650000025,19190.5288,19193.04,19181.62,19199.5,19180.0,1665613560000,501
4227,10.756876259999999,19184.4823,19190.0,19190.0,19191.0,19175.94,1665613620000,346
4228,24.689521770000027,19183.7554,19181.7,19184.54,19190.0,19175.21,1665613680000,510
4229,35.64469086999999,19177.2361,19184.65,19176.17,19187.0,19172.69,1665613740000,664
4230,9.831933309999988,19174.5155,19175.65,19176.81,19180.0,19171.19,1665613800000,455
4231,18.547516499999976,19177.494,19177.24,19178.37,19182.0,19172.05,1665613860000,457
4232,20.499654260000007,19177.1902,19177.19,19175.48,19179.93,19175.16,1665613920000,416
4233,20.72942109000001,19177.7168,19177.57,19177.45,19182.0,19172.59,1665613980000,473
4234,12.631718659999995,19175.3543,19177.47,19171.46,19181.0,19170.46,1665614040000,402
4235,16.760255600000008,19173.4962,19171.52,19175.46,19181.0,19169.06,1665614100000,391
4236,27.137824900000002,19175.4538,19175.68,19179.26,19184.14,19172.4,1665614160000,436
4237,5.710932909999994,19175.6254,19179.26,19172.5,19181.0,19171.15,1665614220000,404
4238,14.95975026,19168.8811,19173.08,19166.89,19179.0,19162.81,1665614280000,496
4239,8.324891369999992,19168.3067,19166.89,19172.34,19174.0,19163.5,1665614340000,440
4240,18.07493476999999,19164.3884,19170.61,19163.49,19171.96,19157.98,1665614400000,362
4241,15.587017129999992,19166.7888,19161.67,19165.96,19173.0,19160.99,1665614460000,411
4242,8.004669759999997,19169.0302,19165.55,19173.53,19174.0,19163.47,1665614520000,418
4243,20.031325580000008,19171.5116,19173.46,19171.14,19178.0,19169.09,1665614580000,472
4244,11.88482336,19172.1921,19171.14,19173.13,19176.0,19170.16,1665614640000,355
4245,11.968067430000008,19170.8953,19173.37,19175.39,19177.0,19168.3,1665614700000,519
4246,12.680108519999987,19178.0107,19176.16,19174.42,19182.88,19172.63,1665614760000,451
4247,3.4865625299999974,19176.5007,19174.27,19178.15,19179.29,19172.32,1665614820000,328
4248,17.033045759999997,19176.9266,19178.19,19178.0,19180.0,19171.35,1665614880000,331
4249,29.78141501,19177.7453,19174.48,19173.49,19182.62,19172.42,1665614940000,482
4250,3.1221022299999994,19173.7908,19172.78,19170.47,19178.22,19169.04,1665615000000,286
4251,17.744946490000007,19166.9746,19170.51,19164.45,19178.0,19162.74,1665615060000,536
4252,4.724481059999998,19168.313,19167.5,19167.95,19171.1,19164.48,1665615120000,327
4253,8.99779119,19169.2045,19168.36,19169.33,19171.21,19164.74,1665615180000,288
4254,7.820601630000002,19171.5732,19169.07,19170.05,19174.5,19168.26,1665615240000,296
4255,2.7811245299999983,19168.9468,19170.05,19166.59,19173.0,19166.58,1665615300000,319
4256,9.402733269999995,19165.4806,19167.0,19166.06,19172.0,19163.6,1665615360000,356
4257,4.372894189999999,19166.8649,19166.06,19169.57,19171.0,19164.24,1665615420000,284
4258,13.887871579999995,19163.8676,19168.16,19163.14,19169.58,19161.08,1665615480000,339
4259,9.761776050000002,19156.9822,19163.14,19155.9,19163.32,19152.57,1665615540000,402
4260,22.769566289999972,19151.9745,19156.03,19150.78,19160.23,19147.26,1665615600000,665
4261,5.778711119999994,19150.9364,19150.07,19155.06,19158.0,19147.74,1665615660000,356
4262,5.869735479999998,19158.9869,19155.26,19161.54,19163.58,19153.03,1665615720000,377
4263,9.599569110000003,19162.9578,19159.69,19159.14,19167.78,19157.55,1665615780000,300
4264,3.288185209999998,19161.7327,19160.2,19162.22,19164.13,19158.49,1665615840000,289
4265,23.440923189999996,19151.1775,19163.35,19151.62,19166.0,19141.8,1665615900000,622
4266,3.632014349999998,19154.3295,19151.65,19156.28,19160.0,19149.13,1665615960000,277
4267,7.572419549999993,19161.3947,19154.48,19163.08,19164.81,19154.48,1665616020000,390
4268,4.802944899999996,19167.7376,19163.08,19168.7,19171.8,19161.29,1665616080000,290
4269,9.944622229999986,19162.2084,19168.7,19157.01,19171.0,19154.73,1665616140000,397
4270,4.393205239999993,19160.1119,19157.01,19165.97,19165.99,19155.12,1665616200000,378
4271,2.0559273599999996,19168.1482,19165.94,19170.59,19175.0,19162.9,1665616260000,266
4272,4.283182269999998,19167.3123,19168.8,19166.04,19173.0,19162.9,1665616320000,265
4273,7.744740310000001,19162.4593,19166.0,19161.99,19169.0,19158.53,1665616380000,330
4274,9.895274830000004,19162.9877,19161.14,19162.53,19164.16,19160.05,1665616440000,304
4275,10.988813729999988,19161.2887,19162.2,19163.75,19166.0,19157.96,1665616500000,358
4276,10.712022919999988,19168.119,19163.76,19170.23,19173.0,19162.9,1665616560000,391
4277,15.318714849999994,19169.8962,19170.53,19170.85,19173.28,19166.37,1665616620000,374
4278,2.0574397699999993,19167.6339,19170.85,19166.53,19173.0,19164.61,1665616680000,300
4279,5.961528199999997,19166.9179,19166.62,19166.1,19173.0,19163.07,1665616740000,309
4280,3.3811758499999978,19166.7637,19166.1,19166.54,19170.0,19164.02,1665616800000,349
4281,24.90668505000001,19167.1155,19166.54,19166.63,19170.01,19164.52,1665616860000,438
4282,4.705645009999997,19168.4122,19167.95,19168.47,19172.0,19166.08,1665616920000,311
4283,12.34893553999999,19164.9453,19168.48,19163.32,19172.0,19159.77,1665616980000,430
4284,4.1082424300000016,19161.6303,19164.74,19161.46,19165.49,19159.17,1665617040000,321
4285,3.8578804499999984,19161.9201,19161.46,19161.6,19165.2,19159.08,1665617100000,291
4286,15.795603269999996,19163.5159,19161.63,19158.21,19167.26,19156.75,1665617160000,321
4287,5.9706026,19154.859,19157.21,19152.57,19163.0,19150.94,1665617220000,273
4288,12.759234629999986,19157.241,19152.5,19161.71,19165.0,19151.62,1665617280000,464
4289,2.41549842,19158.7173,19161.89,19157.15,19164.0,19155.77,1665617340000,285
4290,3.4056704499999997,19156.5718,19157.15,19156.95,19163.0,19153.61,1665617400000,383
4291,4.09234146,19154.4549,19156.97,19154.11,19159.0,19152.65,1665617460000,313
4292,1.4555897400000002,19155.9027,19154.74,19156.77,19160.0,19153.5,1665617520000,182
4293,3.457172590000002,19157.8531,19157.0,19160.49,19162.33,19154.48,1665617580000,312
4294,10.29792149,19159.4181,19159.23,19158.99,19165.0,19155.82,1665617640000,369
4295,2.125512829999999,19158.4962,19159.0,19164.0,19165.0,19155.96,1665617700000,250
4296,4.417323770000001,19156.0997,19157.54,19157.61,19162.0,19153.85,1665617760000,249
4297,5.51485698,19154.8502,19157.61,19152.73,19160.0,19151.66,1665617820000,319
4298,3.05312405,19155.1489,19153.56,19157.51,19159.48,19151.41,1665617880000,299
4299,2.94540714,19157.7916,19157.51,19157.31,19159.83,19155.94,1665617940000,324
4300,1.56711778,19158.2903,19157.94,19160.31,19162.0,19156.01,1665618000000,240
4301,8.260328729999994,19156.3575,19160.31,19157.79,19161.29,19154.15,1665618060000,436
4302,4.202677609999997,19158.1608,19156.48,19158.58,19160.26,19155.37,1665618120000,314
4303,2.1178711399999997,19156.863,19157.84,19157.46,19159.0,19155.24,1665618180000,244
4304,7.188378809999994,19159.7612,19156.65,19158.28,19161.74,19156.06,1665618240000,286
4305,110.25276909000024,19141.7676,19158.04,19144.6,19161.0,19126.2,1665618300000,602
4306,5.277967969999992,19147.0569,19144.6,19146.35,19153.4,19143.77,1665618360000,332
4307,15.437988599999981,19150.612,19146.12,19152.01,19154.0,19146.12,1665618420000,364
4308,7.827689689999998,19147.7577,19153.4,19147.0,19155.0,19143.38,1665618480000,453
4309,11.49347652999999,19148.2439,19147.0,19147.94,19153.4,19144.33,1665618540000,360
4310,21.167275060000012,19150.7624,19147.96,19154.58,19157.0,19145.49,1665618600000,489
4311,5.842631059999998,19151.8756,19154.57,19154.7,19157.0,19149.73,1665618660000,399
4312,19.72916396,19156.4338,19153.0,19158.8,19162.0,19153.0,1665618720000,586
4313,9.594613619999993,19159.0377,19158.68,19156.76,19166.0,19155.46,1665618780000,312
4314,13.485315369999999,19153.8856,19157.84,19153.95,19163.0,19149.52,1665618840000,660
4315,5.947126699999997,19154.8275,19153.94,19155.59,19160.0,19151.66,1665618900000,448
4316,3.66151895,19155.7399,19155.59,19155.33,19160.0,19153.3,1665618960000,334
4317,9.709863439999985,19155.1342,19156.19,19155.65,19158.0,19151.24,1665619020000,390
4318,9.855966219999994,19157.8202,19155.71,19155.58,19160.1,19154.31,1665619080000,294
4319,10.659629779999978,19156.1464,19155.58,19155.92,19160.0,19153.35,1665619140000,462
4320,14.51052616,19152.5631,19153.97,19157.32,19158.6,19147.85,1665619200000,408
4321,15.01225783,19149.6026,19157.3,19144.71,19157.3,19143.37,1665619260000,498
4322,19.87412214,19149.3561,19144.69,19152.12,19154.39,19144.56,1665619320000,562
4323,10.58490128,19158.2563,19152.0,19162.85,19165.0,19152.0,1665619380000,474
4324,20.44656776,19163.9319,19162.81,19167.38,19169.58,19161.0,1665619440000,542
4325,31.09713762,19170.1325,19165.85,19163.4,19174.82,19161.91,1665619500000,619
4326,16.68445182,19160.8502,19163.32,19165.0,19165.02,19156.63,1665619560000,385
4327,8.19464126,19164.8946,19165.81,19161.4,19172.0,19159.17,1665619620000,368
4328,4.57962891,19162.728,19159.99,19160.9,19166.47,19158.47,1665619680000,318
4329,10.26886672,19164.8972,19160.79,19166.12,19169.0,19159.43,1665619740000,400
4330,12.59264421,19161.8028,19166.25,19159.79,19170.0,19157.0,1665619800000,424
4331,9.51994286,19162.8427,19159.79,19164.68,19168.0,19157.31,1665619860000,371
4332,2.79964927,19163.3013,19164.19,19163.0,19169.0,19160.77,1665619920000,396
4333,1.95315377,19162.8622,19164.4,19161.98,19169.0,19160.94,1665619980000,327
4334,17.56209615,19147.054,19161.98,19144.28,19167.0,19137.8,1665620040000,579
4335,29.37973345,19135.0257,19143.23,19140.03,19149.8,19127.19,1665620100000,740
4336,8.92555702,19140.0889,19140.01,19139.11,19145.14,19137.08,1665620160000,548
4337,5.61723845,19144.6471,19138.43,19152.0,19152.0,19138.43,1665620220000,480
4338,8.01167334,19150.1007,19149.95,19152.09,19153.69,19145.55,1665620280000,363
4339,2.5404039,19152.4893,19154.39,19152.7,19155.0,19151.44,1665620340000,298
4340,15.67365048,19153.1969,19153.72,19157.98,19160.0,19147.41,1665620400000,397
4341,9.07938938,19154.1713,19157.89,19159.07,19159.82,19146.76,1665620460000,368
4342,28.1285344,19162.2654,19157.59,19166.0,19167.78,19154.93,1665620520000,533
4343,4.01846099,19163.49,19166.94,19163.65,19168.0,19157.7,1665620580000,276
4344,14.05786147,19158.9626,19164.36,19156.96,19165.02,19156.01,1665620640000,351
4345,2.15030138,19157.6452,19156.01,19157.91,19163.0,19155.01,1665620700000,245
4346,13.59867655,19161.3065,19158.0,19161.62,19166.07,19157.04,1665620760000,370
4347,2.62366884,19160.3318,19161.24,19162.72,19164.42,19157.76,1665620820000,323
4348,13.84312209,19157.8328,19162.63,19157.13,19163.0,19154.4,1665620880000,424
4349,4.28218297,19157.3108,19156.18,19157.16,19162.0,19153.44,1665620940000,279
4350,4.24024134,19155.3421,19157.06,19160.0,19160.0,19152.43,1665621000000,273
4351,22.43342037,19159.7814,19155.07,19161.56,19163.09,19153.68,1665621060000,426
4352,10.05699131,19163.5346,19161.53,19164.93,19167.35,19160.99,1665621120000,320
4353,25.52034133,19160.5731,19164.86,19162.31,19166.7,19158.22,1665621180000,379
4354,7.77440062,19159.2343,19162.26,19160.63,19164.0,19157.09,1665621240000,266
4355,5.66327368,19159.9076,19160.24,19160.19,19164.0,19155.7,1665621300000,467
4356,10.13685325,19162.4143,19160.0,19162.42,19170.0,19159.36,1665621360000,779
4357,22.92011206,19158.873,19162.42,19159.91,19168.0,19155.2,1665621420000,598
4358,8.58040217,19156.7693,19162.0,19156.0,19166.0,19152.38,1665621480000,428
4359,14.33725028,19153.2112,19155.91,19152.54,19162.5,19146.66,1665621540000,776
4360,6.41524226,19151.5307,19151.96,19146.93,19156.3,19146.84,1665621600000,470
4361,4.21220521,19145.8715,19146.43,19147.43,19152.0,19142.57,1665621660000,497
4362,10.12765159,19142.1693,19148.04,19142.83,19149.4,19139.58,1665621720000,404
4363,11.85054441,19142.9603,19142.83,19147.0,19149.0,19138.08,1665621780000,778
4364,72.84104594,19133.9576,19147.84,19142.6,19150.28,19116.9,1665621840000,870
4365,3.91575932,19138.4355,19142.11,19137.17,19148.1,19134.28,1665621900000,406
4366,9.24844914,19139.1791,19137.18,19136.54,19148.1,19133.33,1665621960000,583
4367,4.63020309,19135.439,19136.54,19134.95,19148.1,19131.73,1665622020000,400
4368,9.20864586,19132.0424,19134.89,19134.01,19141.1,19128.67,1665622080000,570
4369,21.34185051,19137.409,19134.02,19137.41,19144.0,19131.95,1665622140000,632
4370,7.63364216,19138.4077,19138.19,19137.96,19143.0,19135.67,1665622200000,501
4371,7.9302906,19138.1573,19141.1,19135.45,19143.0,19133.56,1665622260000,564
4372,15.94903625,19134.5662,19135.45,19138.7,19141.1,19129.47,1665622320000,640
4373,15.11292759,19141.8041,19138.46,19140.31,19144.74,19137.98,1665622380000,936
4374,16.11202855,19143.6662,19140.25,19144.08,19149.0,19138.56,1665622440000,671
4375,6.68179397,19141.8213,19143.77,19147.0,19148.0,19139.01,1665622500000,565
4376,45.9983741,19139.6722,19140.62,19141.92,19149.0,19133.09,1665622560000,659
4377,4.29825457,19142.6077,19142.23,19142.82,19148.0,19141.5,1665622620000,451
4378,28.3191496,19145.1609,19142.81,19151.47,19154.0,19139.18,1665622680000,1015
4379,16.79284963,19144.7667,19151.46,19146.35,19154.0,19142.1,1665622740000,471
4380,29.78019173,19142.4104,19146.35,19145.0,19150.0,19139.17,1665622800000,825
4381,2.85134114,19142.9528,19141.23,19142.85,19146.0,19140.3,1665622860000,484
4382,9.00800757,19146.5342,19142.76,19146.37,19151.0,19142.45,1665622920000,520
4383,18.7893457,19147.122,19146.37,19146.65,19151.0,19143.61,1665622980000,738
4384,7.18802095,19149.9917,19146.65,19150.94,19153.18,19145.31,1665623040000,588
4385,4.60751803,19152.3064,19150.21,19154.26,19155.94,19149.41,1665623100000,509
4386,47.78366758,19146.8611,19151.43,19150.01,19155.6,19141.43,1665623160000,562
4387,4.72952234,19147.4737,19150.01,19147.03,19153.0,19144.35,1665623220000,551
4388,7.14601364,19143.6762,19147.03,19145.66,19150.0,19138.27,1665623280000,595
4389,3.17016318,19146.1878,19145.65,19145.52,19150.0,19143.93,1665623340000,414
4390,14.28320627,19144.1162,19145.69,19146.75,19149.3,19138.01,1665623400000,770
4391,13.14647751,19148.1344,19146.77,19147.78,19151.1,19144.74,1665623460000,518
4392,34.78579676,19148.6026,19147.36,19145.47,19156.0,19145.32,1665623520000,710
4393,4.78027733,19143.2459,19145.49,19142.43,19152.0,19138.97,1665623580000,448
4394,7.07276221,19138.0547,19142.42,19136.0,19148.7,19134.46,1665623640000,538
4395,6.31069093,19134.4337,19137.37,19133.75,19148.7,19131.63,1665623700000,476
4396,13.1892076,19134.8859,19133.75,19135.57,19148.7,19129.71,1665623760000,580
4397,8.4683805,19135.6423,19135.46,19135.87,19139.0,19133.61,1665623820000,625
4398,4.92688711,19133.8409,19135.87,19136.08,19141.0,19130.66,1665623880000,508
4399,10.55048637,19138.8244,19136.09,19140.59,19144.0,19133.52,1665623940000,466
4400,13.37939671,19142.1662,19139.74,19143.32,19149.0,19138.0,1665624000000,622
4401,6.54315247,19144.7428,19142.7,19142.67,19150.0,19140.46,1665624060000,546
4402,3.05456695,19138.5317,19142.46,19136.65,19143.22,19134.75,1665624120000,330
4403,7.93639322,19133.2518,19136.6,19134.83,19143.0,19129.2,1665624180000,495
4404,4.33776848,19131.9029,19134.75,19132.88,19137.0,19128.53,1665624240000,413
4405,5.83753665,19130.3495,19132.87,19135.0,19136.92,19127.19,1665624300000,383
4406,6.84435039,19136.631,19136.71,19136.38,19141.0,19133.63,1665624360000,386
4407,3.32736519,19134.8436,19136.38,19135.61,19140.0,19132.4,1665624420000,449
4408,5.55999465,19136.9247,19135.62,19137.79,19141.0,19134.43,1665624480000,467
4409,3.78388689,19136.4015,19137.0,19134.57,19140.0,19132.56,1665624540000,417
4410,7.91971723,19132.4815,19134.18,19132.14,19136.26,19128.45,1665624600000,472
